Season,Date,Matchday,HomeTeam,AwayTeam,Attendance
2021/22,12/09/21,2,Hapoel Beer Sheva,Hapoel Hadera,9143
2021/22,13/09/21,2,Hapoel Jerusalem,Beitar Jerusalem,18000
2021/22,18/09/21,3,Hapoel Nof HaGalil,FC Ashdod,120
2021/22,18/09/21,3,Ihud Bnei Sakhnin,Hapoel Beer Sheva,5000
2021/22,18/09/21,3,Maccabi Petah Tikva,Hapoel Tel Aviv,6000
2021/22,18/09/21,3,Maccabi Tel Aviv,Maccabi Haifa,25705
2021/22,19/09/21,3,Beitar Jerusalem,Maccabi Netanya,6500
2021/22,19/09/21,3,Hapoel Hadera,Hapoel Jerusalem,950
2021/22,19/09/21,3,Hapoel Haifa,Ironi Kiryat Shmona,2100
2021/22,25/09/21,4,Hapoel Beer Sheva,Maccabi Tel Aviv,13219
2021/22,25/09/21,4,Hapoel Jerusalem,Ihud Bnei Sakhnin,1742
2021/22,25/09/21,4,Hapoel Tel Aviv,Hapoel Haifa,10800
2021/22,25/09/21,4,Ironi Kiryat Shmona,Hapoel Nof HaGalil,400
2021/22,26/09/21,4,FC Ashdod,Beitar Jerusalem,3864
2021/22,26/09/21,4,Maccabi Haifa,Maccabi Petah Tikva,21230
2021/22,26/09/21,4,Maccabi Netanya,Hapoel Hadera,2800
2021/22,02/10/21,5,Beitar Jerusalem,Ironi Kiryat Shmona,3200
2021/22,02/10/21,5,Hapoel Nof HaGalil,Hapoel Tel Aviv,2900
2021/22,02/10/21,5,Ihud Bnei Sakhnin,Maccabi Netanya,2300
2021/22,02/10/21,5,Maccabi Petah Tikva,Hapoel Haifa,1600
2021/22,03/10/21,5,FC Ashdod,Hapoel Hadera,200
2021/22,03/10/21,5,Maccabi Haifa,Hapoel Beer Sheva,26102
2021/22,03/10/21,5,Maccabi Tel Aviv,Hapoel Jerusalem,14587
2021/22,16/10/21,6,FC Ashdod,Ihud Bnei Sakhnin,362
2021/22,16/10/21,6,Hapoel Haifa,Hapoel Nof HaGalil,2700
2021/22,16/10/21,6,Hapoel Jerusalem,Maccabi Haifa,6500
2021/22,16/10/21,6,Maccabi Netanya,Maccabi Tel Aviv,8800
2021/22,17/10/21,6,Hapoel Beer Sheva,Maccabi Petah Tikva,10287
2021/22,17/10/21,6,Ironi Kiryat Shmona,Hapoel Hadera,1987
2021/22,18/10/21,6,Hapoel Tel Aviv,Beitar Jerusalem,19000
2021/22,23/10/21,7,Hapoel Beer Sheva,Hapoel Jerusalem,10313
2021/22,23/10/21,7,Hapoel Hadera,Hapoel Tel Aviv,5358
2021/22,23/10/21,7,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,2000
2021/22,23/10/21,7,Maccabi Petah Tikva,Hapoel Nof HaGalil,860
2021/22,24/10/21,7,Beitar Jerusalem,Hapoel Haifa,7000
2021/22,25/10/21,7,Maccabi Haifa,Maccabi Netanya,22572
2021/22,25/10/21,7,Maccabi Tel Aviv,FC Ashdod,17197
2021/22,01/11/21,8,Hapoel Nof HaGalil,Beitar Jerusalem,3000
2021/22,30/10/21,8,FC Ashdod,Maccabi Haifa,5140
2021/22,30/10/21,8,Hapoel Jerusalem,Maccabi Petah Tikva,1472
2021/22,30/10/21,8,Ironi Kiryat Shmona,Maccabi Tel Aviv,3000
2021/22,30/10/21,8,Maccabi Netanya,Hapoel Beer Sheva,8000
2021/22,31/10/21,8,Hapoel Haifa,Hapoel Hadera,2330
2021/22,31/10/21,8,Hapoel Tel Aviv,Ihud Bnei Sakhnin,9750
2021/22,06/11/21,9,Hapoel Beer Sheva,FC Ashdod,10228
2021/22,06/11/21,9,Hapoel Jerusalem,Maccabi Netanya,3500
2021/22,06/11/21,9,Ihud Bnei Sakhnin,Hapoel Haifa,3500
2021/22,06/11/21,9,Maccabi Petah Tikva,Beitar Jerusalem,5000
2021/22,07/11/21,9,Hapoel Hadera,Hapoel Nof HaGalil,900
2021/22,07/11/21,9,Maccabi Haifa,Ironi Kiryat Shmona,19300
2021/22,07/11/21,9,Maccabi Tel Aviv,Hapoel Tel Aviv,0
2021/22,27/11/21,10,Beitar Jerusalem,Hapoel Hadera,7500
2021/22,27/11/21,10,FC Ashdod,Hapoel Jerusalem,890
2021/22,27/11/21,10,Hapoel Nof HaGalil,Ihud Bnei Sakhnin,2500
2021/22,27/11/21,10,Ironi Kiryat Shmona,Hapoel Beer Sheva,1680
2021/22,27/11/21,10,Maccabi Netanya,Maccabi Petah Tikva,3500
2021/22,28/11/21,10,Hapoel Haifa,Maccabi Tel Aviv,6050
2021/22,28/11/21,10,Hapoel Tel Aviv,Maccabi Haifa,13500
2021/22,01/12/21,11,Hapoel Beer Sheva,Hapoel Tel Aviv,11262
2021/22,01/12/21,11,Hapoel Jerusalem,Ironi Kiryat Shmona,500
2021/22,01/12/21,11,Maccabi Tel Aviv,Hapoel Nof HaGalil,10240
2021/22,02/12/21,11,Maccabi Haifa,Hapoel Haifa,0
2021/22,30/11/21,11,Ihud Bnei Sakhnin,Beitar Jerusalem,8000
2021/22,30/11/21,11,Maccabi Netanya,FC Ashdod,3133
2021/22,30/11/21,11,Maccabi Petah Tikva,Hapoel Hadera,500
2021/22,04/12/21,12,Hapoel Hadera,Ihud Bnei Sakhnin,1952
2021/22,04/12/21,12,Ironi Kiryat Shmona,Maccabi Netanya,960
2021/22,04/12/21,12,Maccabi Petah Tikva,FC Ashdod,450
2021/22,05/12/21,12,Beitar Jerusalem,Maccabi Tel Aviv,9000
2021/22,05/12/21,12,Hapoel Nof HaGalil,Maccabi Haifa,3700
2021/22,05/12/21,12,Hapoel Tel Aviv,Hapoel Jerusalem,6200
2021/22,06/12/21,12,Hapoel Haifa,Hapoel Beer Sheva,2700
2021/22,11/12/21,13,FC Ashdod,Ironi Kiryat Shmona,517
2021/22,11/12/21,13,Hapoel Jerusalem,Hapoel Haifa,1500
2021/22,11/12/21,13,Ihud Bnei Sakhnin,Maccabi Petah Tikva,500
2021/22,11/12/21,13,Maccabi Netanya,Hapoel Tel Aviv,6743
2021/22,12/12/21,13,Hapoel Beer Sheva,Hapoel Nof HaGalil,9466
2021/22,13/12/21,13,Maccabi Haifa,Beitar Jerusalem,0
2021/22,13/12/21,13,Maccabi Tel Aviv,Hapoel Hadera,13042
2021/22,21/12/21,14,FC Ashdod,Hapoel Tel Aviv,2500
2021/22,21/12/21,14,Hapoel Jerusalem,Hapoel Nof HaGalil,800
2021/22,21/12/21,14,Maccabi Haifa,Hapoel Hadera,16126
2021/22,21/12/21,14,Maccabi Netanya,Hapoel Haifa,2011
2021/22,22/12/21,14,Hapoel Beer Sheva,Beitar Jerusalem,12642
2021/22,22/12/21,14,Ironi Kiryat Shmona,Maccabi Petah Tikva,300
2021/22,22/12/21,14,Maccabi Tel Aviv,Ihud Bnei Sakhnin,10101
2021/22,25/12/21,15,Hapoel Haifa,FC Ashdod,1200
2021/22,25/12/21,15,Hapoel Nof HaGalil,Maccabi Netanya,1100
2021/22,25/12/21,15,Hapoel Tel Aviv,Ironi Kiryat Shmona,9200
2021/22,25/12/21,15,Ihud Bnei Sakhnin,Maccabi Haifa,12000
2021/22,26/12/21,15,Beitar Jerusalem,Hapoel Jerusalem,15000
2021/22,26/12/21,15,Hapoel Hadera,Hapoel Beer Sheva,2100
2021/22,27/12/21,15,Maccabi Petah Tikva,Maccabi Tel Aviv,4741
2021/22,01/01/22,16,Hapoel Jerusalem,Hapoel Hadera,600
2021/22,01/01/22,16,Hapoel Tel Aviv,Maccabi Petah Tikva,8800
2021/22,01/01/22,16,Ironi Kiryat Shmona,Hapoel Haifa,1150
2021/22,01/01/22,16,Maccabi Netanya,Beitar Jerusalem,6983
2021/22,02/01/22,16,FC Ashdod,Hapoel Nof HaGalil,162
2021/22,02/01/22,16,Hapoel Beer Sheva,Ihud Bnei Sakhnin,10185
2021/22,03/01/22,16,Maccabi Haifa,Maccabi Tel Aviv,0
2021/22,08/01/22,17,Hapoel Haifa,Hapoel Tel Aviv,5400
2021/22,08/01/22,17,Hapoel Nof HaGalil,Ironi Kiryat Shmona,500
2021/22,08/01/22,17,Maccabi Petah Tikva,Maccabi Haifa,10200
2021/22,08/01/22,17,Maccabi Tel Aviv,Hapoel Beer Sheva,21311
2021/22,09/01/22,17,Beitar Jerusalem,FC Ashdod,5000
2021/22,09/01/22,17,Hapoel Hadera,Maccabi Netanya,1500
2021/22,10/01/22,17,Ihud Bnei Sakhnin,Hapoel Jerusalem,1200
2021/22,15/01/22,18,Hapoel Haifa,Maccabi Petah Tikva,1500
2021/22,15/01/22,18,Hapoel Jerusalem,Maccabi Tel Aviv,2500
2021/22,15/01/22,18,Hapoel Tel Aviv,Hapoel Nof HaGalil,6900
2021/22,16/01/22,18,Hapoel Hadera,FC Ashdod,500
2021/22,16/01/22,18,Ironi Kiryat Shmona,Beitar Jerusalem,1200
2021/22,17/01/22,18,Hapoel Beer Sheva,Maccabi Haifa,14641
2021/22,17/01/22,18,Maccabi Netanya,Ihud Bnei Sakhnin,2014
2021/22,22/01/22,19,Hapoel Hadera,Ironi Kiryat Shmona,800
2021/22,22/01/22,19,Hapoel Nof HaGalil,Hapoel Haifa,800
2021/22,22/01/22,19,Maccabi Haifa,Hapoel Jerusalem,21894
2021/22,22/01/22,19,Maccabi Tel Aviv,Maccabi Netanya,19349
2021/22,23/01/22,19,Ihud Bnei Sakhnin,FC Ashdod,692
2021/22,23/01/22,19,Maccabi Petah Tikva,Hapoel Beer Sheva,1300
2021/22,24/01/22,19,Beitar Jerusalem,Hapoel Tel Aviv,12000
2021/22,29/01/22,20,FC Ashdod,Maccabi Tel Aviv,2561
2021/22,29/01/22,20,Hapoel Haifa,Beitar Jerusalem,2300
2021/22,29/01/22,20,Hapoel Jerusalem,Hapoel Beer Sheva,3000
2021/22,29/01/22,20,Hapoel Nof HaGalil,Maccabi Petah Tikva,500
2021/22,30/01/22,20,Hapoel Tel Aviv,Hapoel Hadera,7100
2021/22,30/01/22,20,Maccabi Netanya,Maccabi Haifa,12300
2021/22,31/01/22,20,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,600
2021/22,05/02/22,21,Hapoel Beer Sheva,Maccabi Netanya,10959
2021/22,05/02/22,21,Ihud Bnei Sakhnin,Hapoel Tel Aviv,3000
2021/22,05/02/22,21,Maccabi Petah Tikva,Hapoel Jerusalem,1200
2021/22,05/02/22,21,Maccabi Tel Aviv,Ironi Kiryat Shmona,12702
2021/22,06/02/22,21,Beitar Jerusalem,Hapoel Nof HaGalil,0
2021/22,06/02/22,21,Hapoel Hadera,Hapoel Haifa,1200
2021/22,07/02/22,21,Maccabi Haifa,FC Ashdod,25732
2021/22,12/02/22,22,FC Ashdod,Hapoel Beer Sheva,1880
2021/22,12/02/22,22,Hapoel Nof HaGalil,Hapoel Hadera,650
2021/22,12/02/22,22,Hapoel Tel Aviv,Maccabi Tel Aviv,27200
2021/22,12/02/22,22,Maccabi Netanya,Hapoel Jerusalem,7534
2021/22,13/02/22,22,Beitar Jerusalem,Maccabi Petah Tikva,8000
2021/22,13/02/22,22,Hapoel Haifa,Ihud Bnei Sakhnin,3500
2021/22,14/02/22,22,Ironi Kiryat Shmona,Maccabi Haifa,5000
2021/22,19/02/22,23,Hapoel Beer Sheva,Ironi Kiryat Shmona,9837
2021/22,19/02/22,23,Hapoel Hadera,Beitar Jerusalem,6509
2021/22,19/02/22,23,Hapoel Jerusalem,FC Ashdod,2000
2021/22,19/02/22,23,Maccabi Petah Tikva,Maccabi Netanya,3000
2021/22,20/02/22,23,Ihud Bnei Sakhnin,Hapoel Nof HaGalil,3000
2021/22,20/02/22,23,Maccabi Tel Aviv,Hapoel Haifa,16365
2021/22,21/02/22,23,Maccabi Haifa,Hapoel Tel Aviv,0
2021/22,26/02/22,24,FC Ashdod,Maccabi Netanya,1092
2021/22,26/02/22,24,Hapoel Hadera,Maccabi Petah Tikva,1200
2021/22,26/02/22,24,Hapoel Haifa,Maccabi Haifa,26285
2021/22,26/02/22,24,Hapoel Tel Aviv,Hapoel Beer Sheva,11600
2021/22,27/02/22,24,Beitar Jerusalem,Ihud Bnei Sakhnin,13000
2021/22,27/02/22,24,Ironi Kiryat Shmona,Hapoel Jerusalem,1000
2021/22,28/02/22,24,Hapoel Nof HaGalil,Maccabi Tel Aviv,4300
2021/22,05/03/22,25,Hapoel Jerusalem,Hapoel Tel Aviv,3490
2021/22,05/03/22,25,Ihud Bnei Sakhnin,Hapoel Hadera,2900
2021/22,05/03/22,25,Maccabi Haifa,Hapoel Nof HaGalil,0
2021/22,05/03/22,25,Maccabi Netanya,Ironi Kiryat Shmona,7140
2021/22,06/03/22,25,FC Ashdod,Maccabi Petah Tikva,537
2021/22,06/03/22,25,Hapoel Beer Sheva,Hapoel Haifa,10529
2021/22,07/03/22,25,Maccabi Tel Aviv,Beitar Jerusalem,27331
2021/22,12/03/22,26,Hapoel Hadera,Maccabi Tel Aviv,7600
2021/22,12/03/22,26,Hapoel Tel Aviv,Maccabi Netanya,7300
2021/22,12/03/22,26,Ironi Kiryat Shmona,FC Ashdod,400
2021/22,12/03/22,26,Maccabi Petah Tikva,Ihud Bnei Sakhnin,1500
2021/22,13/03/22,26,Hapoel Haifa,Hapoel Jerusalem,1200
2021/22,13/03/22,26,Hapoel Nof HaGalil,Hapoel Beer Sheva,1036
2021/22,14/03/22,26,Beitar Jerusalem,Maccabi Haifa,15500
2022/23,20/08/22,1,Hapoel Haifa,Hapoel Tel Aviv,7450
2022/23,20/08/22,1,Hapoel Jerusalem,Hapoel Hadera,1390
2022/23,20/08/22,1,Maccabi Netanya,Beitar Jerusalem,10050
2022/23,21/08/22,1,Maccabi Tel Aviv,Maccabi Bnei Reineh,17750
2022/23,22/08/22,1,Sekzia Ness Ziona,Ironi Kiryat Shmona,250
2022/23,30/08/22,1,Ihud Bnei Sakhnin,Maccabi Haifa,4213
2022/23,31/08/22,1,Hapoel Beer Sheva,FC Ashdod,11045
2022/23,27/08/22,2,FC Ashdod,Sekzia Ness Ziona,621
2022/23,27/08/22,2,Hapoel Tel Aviv,Ihud Bnei Sakhnin,9900
2022/23,27/08/22,2,Ironi Kiryat Shmona,Hapoel Jerusalem,1292
2022/23,27/08/22,2,Maccabi Haifa,Maccabi Netanya,0
2022/23,28/08/22,2,Beitar Jerusalem,Hapoel Beer Sheva,10005
2022/23,28/08/22,2,Maccabi Bnei Reineh,Hapoel Haifa,1316
2022/23,29/08/22,2,Hapoel Hadera,Maccabi Tel Aviv,8820
2022/23,03/09/22,3,Hapoel Beer Sheva,Maccabi Haifa,14425
2022/23,03/09/22,3,Hapoel Haifa,Ihud Bnei Sakhnin,3100
2022/23,03/09/22,3,Hapoel Jerusalem,FC Ashdod,1209
2022/23,03/09/22,3,Maccabi Tel Aviv,Ironi Kiryat Shmona,24880
2022/23,04/09/22,3,Maccabi Bnei Reineh,Hapoel Hadera,766
2022/23,04/09/22,3,Sekzia Ness Ziona,Beitar Jerusalem,4833
2022/23,05/09/22,3,Maccabi Netanya,Hapoel Tel Aviv,8256
2022/23,10/09/22,4,FC Ashdod,Maccabi Tel Aviv,6054
2022/23,10/09/22,4,Hapoel Hadera,Hapoel Haifa,989
2022/23,10/09/22,4,Ihud Bnei Sakhnin,Maccabi Netanya,3180
2022/23,10/09/22,4,Maccabi Haifa,Sekzia Ness Ziona,0
2022/23,11/09/22,4,Hapoel Tel Aviv,Hapoel Beer Sheva,10700
2022/23,11/09/22,4,Ironi Kiryat Shmona,Maccabi Bnei Reineh,1700
2022/23,12/09/22,4,Beitar Jerusalem,Hapoel Jerusalem,19000
2022/23,17/09/22,5,Hapoel Haifa,Maccabi Netanya,2750
2022/23,17/09/22,5,Maccabi Bnei Reineh,FC Ashdod,1061
2022/23,17/09/22,5,Maccabi Tel Aviv,Beitar Jerusalem,26043
2022/23,17/09/22,5,Sekzia Ness Ziona,Hapoel Tel Aviv,4903
2022/23,18/09/22,5,Hapoel Beer Sheva,Ihud Bnei Sakhnin,10409
2022/23,18/09/22,5,Hapoel Hadera,Ironi Kiryat Shmona,500
2022/23,18/09/22,5,Hapoel Jerusalem,Maccabi Haifa,6831
2022/23,01/10/22,6,FC Ashdod,Hapoel Hadera,695
2022/23,01/10/22,6,Ironi Kiryat Shmona,Hapoel Haifa,2048
2022/23,01/10/22,6,Maccabi Haifa,Maccabi Tel Aviv,0
2022/23,01/10/22,6,Maccabi Netanya,Hapoel Beer Sheva,5190
2022/23,02/10/22,6,Hapoel Tel Aviv,Hapoel Jerusalem,8700
2022/23,02/10/22,6,Ihud Bnei Sakhnin,Sekzia Ness Ziona,2100
2022/23,03/10/22,6,Beitar Jerusalem,Maccabi Bnei Reineh,8500
2022/23,08/10/22,7,Hapoel Hadera,Beitar Jerusalem,3580
2022/23,08/10/22,7,Hapoel Jerusalem,Ihud Bnei Sakhnin,2000
2022/23,08/10/22,7,Maccabi Bnei Reineh,Maccabi Haifa,4796
2022/23,08/10/22,7,Sekzia Ness Ziona,Maccabi Netanya,2119
2022/23,10/10/22,7,Hapoel Beer Sheva,Hapoel Haifa,12693
2022/23,10/10/22,7,Ironi Kiryat Shmona,FC Ashdod,1958
2022/23,10/10/22,7,Maccabi Tel Aviv,Hapoel Tel Aviv,27642
2022/23,15/10/22,8,Beitar Jerusalem,Ironi Kiryat Shmona,6000
2022/23,15/10/22,8,FC Ashdod,Hapoel Haifa,1112
2022/23,15/10/22,8,Hapoel Tel Aviv,Maccabi Bnei Reineh,8700
2022/23,15/10/22,8,Ihud Bnei Sakhnin,Maccabi Tel Aviv,5000
2022/23,17/10/22,8,Hapoel Beer Sheva,Sekzia Ness Ziona,9770
2022/23,17/10/22,8,Maccabi Haifa,Hapoel Hadera,0
2022/23,17/10/22,8,Maccabi Netanya,Hapoel Jerusalem,6281
2022/23,22/10/22,9,FC Ashdod,Beitar Jerusalem,5101
2022/23,22/10/22,9,Hapoel Haifa,Sekzia Ness Ziona,1980
2022/23,22/10/22,9,Hapoel Jerusalem,Hapoel Beer Sheva,4907
2022/23,22/10/22,9,Ironi Kiryat Shmona,Maccabi Haifa,5202
2022/23,23/10/22,9,Hapoel Hadera,Hapoel Tel Aviv,2400
2022/23,23/10/22,9,Maccabi Bnei Reineh,Ihud Bnei Sakhnin,2870
2022/23,24/10/22,9,Maccabi Tel Aviv,Maccabi Netanya,25318
2022/23,29/10/22,10,Beitar Jerusalem,Hapoel Haifa,11000
2022/23,29/10/22,10,Ihud Bnei Sakhnin,Hapoel Hadera,2000
2022/23,29/10/22,10,Maccabi Haifa,FC Ashdod,0
2022/23,29/10/22,10,Maccabi Netanya,Maccabi Bnei Reineh,0
2022/23,29/10/22,10,Sekzia Ness Ziona,Hapoel Jerusalem,1276
2022/23,30/10/22,10,Hapoel Tel Aviv,Ironi Kiryat Shmona,0
2022/23,31/10/22,10,Hapoel Beer Sheva,Maccabi Tel Aviv,15060
2022/23,05/11/22,11,FC Ashdod,Hapoel Tel Aviv,4677
2022/23,05/11/22,11,Hapoel Hadera,Maccabi Netanya,3918
2022/23,05/11/22,11,Hapoel Haifa,Hapoel Jerusalem,4450
2022/23,05/11/22,11,Ironi Kiryat Shmona,Ihud Bnei Sakhnin,2500
2022/23,05/11/22,11,Maccabi Tel Aviv,Sekzia Ness Ziona,21449
2022/23,06/11/22,11,Beitar Jerusalem,Maccabi Haifa,19000
2022/23,06/11/22,11,Maccabi Bnei Reineh,Hapoel Beer Sheva,1791
2022/23,08/11/22,12,Hapoel Jerusalem,Maccabi Tel Aviv,7796
2022/23,08/11/22,12,Ihud Bnei Sakhnin,FC Ashdod,1130
2022/23,08/11/22,12,Maccabi Netanya,Ironi Kiryat Shmona,4469
2022/23,09/11/22,12,Hapoel Beer Sheva,Hapoel Hadera,11852
2022/23,09/11/22,12,Hapoel Haifa,Maccabi Haifa,26900
2022/23,09/11/22,12,Hapoel Tel Aviv,Beitar Jerusalem,0
2022/23,09/11/22,12,Sekzia Ness Ziona,Maccabi Bnei Reineh,815
2022/23,12/11/22,13,FC Ashdod,Maccabi Netanya,2185
2022/23,12/11/22,13,Hapoel Hadera,Sekzia Ness Ziona,1094
2022/23,12/11/22,13,Maccabi Tel Aviv,Hapoel Haifa,20829
2022/23,13/11/22,13,Ironi Kiryat Shmona,Hapoel Beer Sheva,2200
2022/23,13/11/22,13,Maccabi Bnei Reineh,Hapoel Jerusalem,1000
2022/23,13/11/22,13,Maccabi Haifa,Hapoel Tel Aviv,0
2022/23,14/11/22,13,Beitar Jerusalem,Ihud Bnei Sakhnin,12000
2022/23,17/12/22,14,Beitar Jerusalem,Maccabi Netanya,8500
2022/23,17/12/22,14,FC Ashdod,Hapoel Beer Sheva,2230
2022/23,17/12/22,14,Hapoel Hadera,Hapoel Jerusalem,1250
2022/23,17/12/22,14,Hapoel Tel Aviv,Hapoel Haifa,0
2022/23,19/12/22,14,Ironi Kiryat Shmona,Sekzia Ness Ziona,988
2022/23,19/12/22,14,Maccabi Bnei Reineh,Maccabi Tel Aviv,3190
2022/23,19/12/22,14,Maccabi Haifa,Ihud Bnei Sakhnin,27152
2022/23,24/12/22,15,Hapoel Beer Sheva,Beitar Jerusalem,14694
2022/23,24/12/22,15,Hapoel Haifa,Maccabi Bnei Reineh,2300
2022/23,24/12/22,15,Hapoel Jerusalem,Ironi Kiryat Shmona,1345
2022/23,24/12/22,15,Maccabi Tel Aviv,Hapoel Hadera,16850
2022/23,24/12/22,15,Sekzia Ness Ziona,FC Ashdod,143
2022/23,25/12/22,15,Ihud Bnei Sakhnin,Hapoel Tel Aviv,2200
2022/23,26/12/22,15,Maccabi Netanya,Maccabi Haifa,11317
2022/23,01/01/23,16,Hapoel Hadera,Maccabi Bnei Reineh,401
2022/23,01/01/23,16,Maccabi Haifa,Hapoel Beer Sheva,0
2022/23,31/12/22,16,Beitar Jerusalem,Sekzia Ness Ziona,12081
2022/23,31/12/22,16,FC Ashdod,Hapoel Jerusalem,1208
2022/23,31/12/22,16,Hapoel Tel Aviv,Maccabi Netanya,7933
2022/23,31/12/22,16,Ihud Bnei Sakhnin,Hapoel Haifa,1500
2022/23,31/12/22,16,Ironi Kiryat Shmona,Maccabi Tel Aviv,4856
2022/23,07/01/23,17,Hapoel Haifa,Hapoel Hadera,1780
2022/23,07/01/23,17,Hapoel Jerusalem,Beitar Jerusalem,15465
2022/23,07/01/23,17,Maccabi Netanya,Ihud Bnei Sakhnin,5218
2022/23,07/01/23,17,Maccabi Tel Aviv,FC Ashdod,21824
2022/23,08/01/23,17,Maccabi Bnei Reineh,Ironi Kiryat Shmona,832
2022/23,08/01/23,17,Sekzia Ness Ziona,Maccabi Haifa,10358
2022/23,09/01/23,17,Hapoel Beer Sheva,Hapoel Tel Aviv,14721
2022/23,08/02/23,18,Ihud Bnei Sakhnin,Hapoel Beer Sheva,2000
2022/23,14/01/23,18,FC Ashdod,Maccabi Bnei Reineh,625
2022/23,14/01/23,18,Hapoel Tel Aviv,Sekzia Ness Ziona,7400
2022/23,14/01/23,18,Ironi Kiryat Shmona,Hapoel Hadera,772
2022/23,14/01/23,18,Maccabi Netanya,Hapoel Haifa,4076
2022/23,15/01/23,18,Maccabi Haifa,Hapoel Jerusalem,27854
2022/23,16/01/23,18,Beitar Jerusalem,Maccabi Tel Aviv,23000
2022/23,21/01/23,19,Hapoel Hadera,FC Ashdod,1062
2022/23,21/01/23,19,Hapoel Haifa,Ironi Kiryat Shmona,2250
2022/23,21/01/23,19,Hapoel Jerusalem,Hapoel Tel Aviv,4739
2022/23,21/01/23,19,Maccabi Bnei Reineh,Beitar Jerusalem,2304
2022/23,21/01/23,19,Sekzia Ness Ziona,Ihud Bnei Sakhnin,350
2022/23,22/01/23,19,Hapoel Beer Sheva,Maccabi Netanya,12428
2022/23,23/01/23,19,Maccabi Tel Aviv,Maccabi Haifa,27279
2022/23,28/01/23,20,Beitar Jerusalem,Hapoel Hadera,8000
2022/23,28/01/23,20,FC Ashdod,Ironi Kiryat Shmona,1373
2022/23,28/01/23,20,Hapoel Tel Aviv,Maccabi Tel Aviv,21850
2022/23,28/01/23,20,Maccabi Haifa,Maccabi Bnei Reineh,24753
2022/23,28/01/23,20,Maccabi Netanya,Sekzia Ness Ziona,5370
2022/23,29/01/23,20,Hapoel Haifa,Hapoel Beer Sheva,3370
2022/23,30/01/23,20,Ihud Bnei Sakhnin,Hapoel Jerusalem,1300
2022/23,04/02/23,21,Hapoel Haifa,FC Ashdod,2250
2022/23,04/02/23,21,Hapoel Jerusalem,Maccabi Netanya,1757
2022/23,04/02/23,21,Ironi Kiryat Shmona,Beitar Jerusalem,2700
2022/23,04/02/23,21,Maccabi Tel Aviv,Ihud Bnei Sakhnin,18190
2022/23,04/02/23,21,Sekzia Ness Ziona,Hapoel Beer Sheva,2887
2022/23,05/02/23,21,Maccabi Bnei Reineh,Hapoel Tel Aviv,2355
2022/23,08/02/23,21,Hapoel Hadera,Maccabi Haifa,8800
2022/23,11/02/23,22,Beitar Jerusalem,FC Ashdod,16000
2022/23,11/02/23,22,Hapoel Beer Sheva,Hapoel Jerusalem,14746
2022/23,11/02/23,22,Ihud Bnei Sakhnin,Maccabi Bnei Reineh,1500
2022/23,11/02/23,22,Maccabi Haifa,Ironi Kiryat Shmona,0
2022/23,11/02/23,22,Sekzia Ness Ziona,Hapoel Haifa,716
2022/23,12/02/23,22,Hapoel Tel Aviv,Hapoel Hadera,6933
2022/23,13/02/23,22,Maccabi Netanya,Maccabi Tel Aviv,11831
2022/23,18/02/23,23,FC Ashdod,Maccabi Haifa,6470
2022/23,18/02/23,23,Hapoel Hadera,Ihud Bnei Sakhnin,1350
2022/23,18/02/23,23,Hapoel Jerusalem,Sekzia Ness Ziona,1924
2022/23,18/02/23,23,Ironi Kiryat Shmona,Hapoel Tel Aviv,3500
2022/23,18/02/23,23,Maccabi Bnei Reineh,Maccabi Netanya,1639
2022/23,19/02/23,23,Hapoel Haifa,Beitar Jerusalem,10350
2022/23,20/02/23,23,Maccabi Tel Aviv,Hapoel Beer Sheva,22579
2022/23,25/02/23,24,Hapoel Tel Aviv,FC Ashdod,10300
2022/23,25/02/23,24,Ihud Bnei Sakhnin,Ironi Kiryat Shmona,3073
2022/23,25/02/23,24,Maccabi Haifa,Beitar Jerusalem,0
2022/23,25/02/23,24,Maccabi Netanya,Hapoel Hadera,6029
2022/23,25/02/23,24,Sekzia Ness Ziona,Maccabi Tel Aviv,8596
2022/23,26/02/23,24,Hapoel Jerusalem,Hapoel Haifa,1754
2022/23,27/02/23,24,Hapoel Beer Sheva,Maccabi Bnei Reineh,10518
2022/23,04/03/23,25,FC Ashdod,Ihud Bnei Sakhnin,2197
2022/23,04/03/23,25,Hapoel Hadera,Hapoel Beer Sheva,2753
2022/23,04/03/23,25,Ironi Kiryat Shmona,Maccabi Netanya,2314
2022/23,04/03/23,25,Maccabi Bnei Reineh,Sekzia Ness Ziona,900
2022/23,04/03/23,25,Maccabi Tel Aviv,Hapoel Jerusalem,22309
2022/23,05/03/23,25,Beitar Jerusalem,Hapoel Tel Aviv,22000
2022/23,06/03/23,25,Maccabi Haifa,Hapoel Haifa,0
2022/23,11/03/23,26,Hapoel Haifa,Maccabi Tel Aviv,5610
2022/23,11/03/23,26,Hapoel Jerusalem,Maccabi Bnei Reineh,2661
2022/23,11/03/23,26,Ihud Bnei Sakhnin,Beitar Jerusalem,4000
2022/23,11/03/23,26,Maccabi Netanya,FC Ashdod,6778
2022/23,11/03/23,26,Sekzia Ness Ziona,Hapoel Hadera,370
2022/23,12/03/23,26,Hapoel Beer Sheva,Ironi Kiryat Shmona,11678
2022/23,13/03/23,26,Hapoel Tel Aviv,Maccabi Haifa,23900
2023/24,25/11/23,1,Maccabi Haifa,Hapoel Petah Tikva,0
